KPI_1,KPI_4,KPI_5,KPI_6,KPI_9,KPI_10,KPI_11,KPI_12,KPI_15,KPI_16
0.068,13840615.203,977006.721,18472.608,30917.000,0.000,0.000,14.000,13840.615,977.007
0.432,45618474.755,1350709.398,19854.572,20846.000,0.000,0.000,16.000,45618.475,1350.709
0.023,1253771.180,455320.156,10606.315,20862.000,0.000,0.000,11.000,1253.771,455.320
0.083,9073709.208,443181.893,21173.559,20865.000,0.000,0.000,10.000,9073.709,443.182
0.056,1017471.164,251100.468,12057.131,20529.000,0.000,0.000,9.000,1017.471,251.100
0.178,13900277.405,1138242.254,16302.426,16617.000,0.000,0.000,24.000,13900.277,1138.242
0.024,2256703.821,305610.753,15071.947,19923.000,0.000,0.000,7.000,2256.704,305.611
0.050,2407543.782,137341.825,21055.707,28988.000,0.000,0.000,10.000,2407.544,137.342
0.006,131106.052,6883.265,8009.778,6626.000,0.000,0.000,3.000,131.106,6.883
0.264,22881239.010,1452734.331,24172.791,41283.000,0.000,0.000,37.000,22881.239,1452.734
0.109,6307683.776,311326.258,12797.722,14860.000,0.000,0.000,15.000,6307.684,311.326
0.280,17615445.538,605009.903,11157.694,14029.000,0.000,0.000,15.000,17615.446,605.010
1.429,85663432.299,4652341.741,19071.005,20610.000,0.000,0.000,64.000,85663.432,4652.342
0.012,521162.233,81735.483,5411.334,3694.000,0.000,0.000,8.000,521.162,81.735
0.375,22348827.159,2925705.710,14188.449,26749.000,0.000,0.000,51.000,22348.827,2925.706
0.190,6316127.038,1409919.871,8705.279,25368.000,0.000,0.000,26.000,6316.127,1409.920
0.026,1640867.177,204249.540,15833.882,52418.000,0.000,0.000,13.000,1640.867,204.250
0.102,7191699.748,603514.228,14771.730,41964.000,0.000,0.000,23.000,7191.700,603.514
0.096,15239115.049,1175299.008,36586.842,47460.000,0.000,0.000,28.000,15239.115,1175.299
0.674,32408307.093,23957199.202,11368.140,21626.000,0.000,0.000,49.000,32408.307,23957.199
0.085,2392514.565,1195744.146,6332.350,18961.000,0.000,0.000,16.000,2392.515,1195.744
0.792,90985237.081,3715768.546,27210.280,20979.000,0.000,0.000,38.000,90985.237,3715.769
0.278,28338938.115,1042456.225,22467.318,16088.000,0.000,0.000,20.000,28338.938,1042.456
0.136,5652109.912,528805.663,15121.979,27127.000,0.000,0.000,25.000,5652.110,528.806
0.198,25520218.331,968274.684,23684.583,27844.000,0.000,0.000,23.000,25520.218,968.275
0.760,45440003.548,2598107.394,12771.509,11953.000,0.000,0.000,36.000,45440.004,2598.107
0.510,39441645.840,2311027.953,16699.698,18378.000,0.000,0.000,51.000,39441.646,2311.028
0.357,21796721.544,1436457.244,12531.063,15201.000,0.000,0.000,25.000,21796.722,1436.457
0.013,615715.972,31237.674,8895.203,5288.000,0.000,0.000,5.000,615.716,31.238
0.567,65661686.871,1826293.956,19376.155,19617.000,0.000,0.000,26.000,65661.687,1826.294
0.119,11857119.433,207127.251,13679.862,5544.000,0.000,0.000,10.000,11857.119,207.127
1.212,66466380.711,4776983.898,18585.212,24473.000,0.000,0.000,73.000,66466.381,4776.984
0.113,7832292.684,426752.431,15222.738,18489.000,0.000,0.000,18.000,7832.293,426.752
0.196,15034261.712,1088162.001,15833.764,23950.000,0.000,0.000,27.000,15034.262,1088.162
0.405,27713288.751,2140699.564,13324.165,26908.000,0.000,0.000,49.000,27713.289,2140.700
0.082,7070189.908,383785.651,13499.147,20911.000,0.000,0.000,9.000,7070.190,383.786
0.127,13822730.209,568494.901,15687.760,8419.000,0.000,0.000,23.000,13822.730,568.495
0.242,9315620.827,862796.825,12033.431,18652.000,0.000,0.000,30.000,9315.621,862.797
0.386,33921659.030,1231403.761,14515.818,21072.000,0.000,0.000,25.000,33921.659,1231.404
0.114,14866096.554,894980.637,19550.441,20308.000,0.000,0.000,10.000,14866.097,894.981
0.157,35904860.695,1988259.106,37937.324,39460.000,0.000,0.000,21.000,35904.861,1988.259
0.198,25162625.123,1436204.941,33858.391,50432.000,0.000,0.000,27.000,25162.625,1436.205
0.018,2616645.484,120185.976,27154.928,15426.000,0.000,0.000,5.000,2616.645,120.186
0.441,34771619.495,3179393.869,16972.090,20510.000,0.000,0.000,35.000,34771.619,3179.394
0.182,19497559.356,1343394.655,13565.180,6092.000,0.000,0.000,14.000,19497.559,1343.395
0.138,7137886.185,788324.279,10978.045,19902.000,0.000,0.000,19.000,7137.886,788.324
0.074,7394039.590,585899.783,21181.504,47115.000,0.000,0.000,18.000,7394.040,585.900
0.198,29880603.744,1159508.319,31584.184,45514.000,0.000,0.000,28.000,29880.604,1159.508
0.036,3460766.981,296443.788,19668.925,38575.000,0.000,0.000,12.000,3460.767,296.444
0.997,40010263.249,3036163.131,12962.557,23875.000,0.000,0.000,55.000,40010.263,3036.163
0.564,31150239.121,2639753.051,12279.086,20109.000,0.000,0.000,45.000,31150.239,2639.753
0.651,32684684.168,2633927.602,12661.861,23919.000,0.000,0.000,46.000,32684.684,2633.928
0.020,1998749.422,162495.537,9656.366,18872.000,0.000,0.000,11.000,1998.749,162.496
0.007,1158501.393,58439.000,5098.121,10640.000,0.000,0.000,6.000,1158.501,58.439
0.007,652189.672,56007.454,5699.626,15915.000,0.000,0.000,6.000,652.190,56.007
0.433,19225902.013,1138185.436,11645.473,19050.000,0.000,0.000,35.000,19225.902,1138.185
0.336,17229449.977,1857420.991,10660.344,22655.000,0.000,0.000,41.000,17229.450,1857.421
0.428,21789980.459,1866336.871,12870.879,17036.000,0.000,0.000,34.000,21789.980,1866.337
0.015,1921545.212,172606.323,11868.332,33606.000,0.000,0.000,8.000,1921.545,172.606
0.045,3727768.575,902350.701,12075.348,27659.000,0.000,0.000,18.000,3727.769,902.351
0.274,49437496.580,1812108.187,32367.421,28409.000,0.000,0.000,35.000,49437.497,1812.108
0.494,17990079.690,5621182.190,11713.930,20845.000,0.000,0.000,32.000,17990.080,5621.182
0.129,4420551.699,348329.109,10282.469,20688.000,0.000,0.000,19.000,4420.552,348.329
1.242,49735069.592,3548295.486,15736.261,27861.000,0.000,0.000,69.000,49735.070,3548.295
0.030,1842785.651,365026.066,8493.294,7917.000,0.000,0.000,5.000,1842.786,365.026
0.412,11662203.851,1277826.956,6997.019,26622.000,0.000,0.000,21.000,11662.204,1277.827
0.141,6428481.062,662122.263,11526.977,20901.000,0.000,0.000,17.000,6428.481,662.122
0.067,2827631.635,321727.187,10351.066,9875.000,0.000,0.000,12.000,2827.632,321.727
0.232,12929655.729,751876.379,12780.221,20949.000,0.000,0.000,22.000,12929.656,751.876
0.452,27889234.696,2129200.065,14346.501,21071.000,0.000,0.000,28.000,27889.235,2129.200
0.474,31655375.639,2291035.874,18084.664,22418.000,0.000,0.000,47.000,31655.376,2291.036
0.210,6245874.126,408841.769,10231.301,16411.000,0.000,0.000,19.000,6245.874,408.842
0.320,12011133.267,966213.177,11495.955,20871.000,0.000,0.000,31.000,12011.133,966.213
0.379,38507172.099,2247310.798,20166.702,20985.000,0.000,0.000,30.000,38507.172,2247.311
0.281,9271219.481,1188362.371,11923.179,21076.000,0.000,0.000,25.000,9271.219,1188.362
0.140,7420155.742,488525.934,11762.913,21055.000,0.000,0.000,14.000,7420.156,488.526
0.003,91145.251,24208.344,9088.736,2499.000,0.000,0.000,4.000,91.145,24.208
0.001,29736.225,5461.244,7946.082,976.000,0.000,0.000,5.000,29.736,5.461
0.012,1855368.433,171572.096,25928.403,11410.000,0.000,0.000,6.000,1855.368,171.572
0.117,5255264.737,756200.734,9582.706,23137.000,0.000,0.000,18.000,5255.265,756.201
0.029,2351768.530,87163.114,12499.683,12003.000,0.000,0.000,7.000,2351.769,87.163
0.078,8683842.920,580115.140,18799.427,21796.000,0.000,0.000,13.000,8683.843,580.115
0.172,8282869.473,610850.730,10644.193,20835.000,0.000,0.000,16.000,8282.869,610.851
0.454,22363283.830,1008169.562,10645.859,19751.000,0.000,0.000,36.000,22363.284,1008.170
0.224,8309436.017,573972.426,10468.337,20359.000,0.000,0.000,22.000,8309.436,573.972
0.006,253535.218,174592.718,8754.102,10094.000,0.000,0.000,6.000,253.535,174.593
0.024,2889951.531,148075.231,30368.157,39044.000,0.000,0.000,9.000,2889.952,148.075
0.008,1326486.586,91383.038,24728.738,5201.000,0.000,0.000,6.000,1326.487,91.383
0.035,3670414.458,240295.857,24774.633,32625.000,0.000,0.000,10.000,3670.414,240.296
0.016,1567228.176,183526.706,19413.718,30543.000,0.000,0.000,8.000,1567.228,183.527
0.011,168267.393,25530.770,12455.832,21766.000,0.000,0.000,5.000,168.267,25.531
0.722,40207900.689,2345642.218,14764.826,21010.000,0.000,0.000,48.000,40207.901,2345.642
0.373,16210756.187,1533661.993,11697.003,20471.000,0.000,0.000,32.000,16210.756,1533.662
0.145,8726963.228,528847.133,10099.879,19471.000,0.000,0.000,13.000,8726.963,528.847
0.272,15122788.187,1016789.537,9701.265,18745.000,0.000,0.000,23.000,15122.788,1016.790
0.493,28609457.229,1622309.227,14184.052,17809.000,0.000,0.000,41.000,28609.457,1622.309
1.468,74642481.047,5541142.752,18400.143,28369.000,0.000,0.000,101.000,74642.481,5541.143
0.101,6606761.770,296197.011,15421.676,27212.000,0.000,0.000,23.000,6606.762,296.197
0.836,47694201.983,3587030.830,16082.932,25219.000,0.000,0.000,73.000,47694.202,3587.031
0.061,2348749.042,173518.468,9160.363,18838.000,0.000,0.000,15.000,2348.749,173.518
0.429,36140076.534,2571443.916,26734.791,63333.000,0.000,0.000,54.000,36140.077,2571.444
0.197,17702769.733,972936.238,23541.246,42489.000,0.000,0.000,23.000,17702.770,972.936
0.121,6843290.280,383175.659,25629.449,20152.000,0.000,0.000,28.000,6843.290,383.176
0.031,1309630.637,125239.452,15783.508,17765.000,0.000,0.000,11.000,1309.631,125.239
0.235,8321446.047,591092.465,16107.378,26758.000,0.000,0.000,22.000,8321.446,591.092
0.807,49682827.637,2494629.404,33013.030,21494.000,0.000,0.000,41.000,49682.828,2494.629
0.021,164525.589,14326.547,11415.182,1174.000,0.000,0.000,5.000,164.526,14.327
0.010,137201.323,44110.182,1836.593,21047.000,0.000,0.000,8.000,137.201,44.110
0.317,20004552.877,966387.851,32318.388,38880.000,0.000,0.000,30.000,20004.553,966.388
0.131,11546051.567,582187.028,25744.099,30011.000,0.000,0.000,29.000,11546.052,582.187
0.022,2573848.619,95423.201,33667.855,16679.000,0.000,0.000,6.000,2573.849,95.423
0.007,41551.816,14823.290,3500.759,17348.000,0.000,0.000,3.000,41.552,14.823
0.026,1683671.010,78285.787,11534.353,15602.000,0.000,0.000,9.000,1683.671,78.286
0.292,17122637.549,1185930.514,11877.349,19986.000,0.000,0.000,26.000,17122.638,1185.931
0.025,2164288.992,102469.272,13298.294,3765.000,0.000,0.000,9.000,2164.289,102.469
0.097,10659694.721,771433.001,22801.053,32935.000,0.000,0.000,26.000,10659.695,771.433
0.035,2847398.933,534894.387,17446.309,23175.000,0.000,0.000,13.000,2847.399,534.894
0.537,37291681.184,2845076.503,16874.446,18548.000,0.000,0.000,39.000,37291.681,2845.077
0.585,28535973.691,3931358.169,13772.389,19914.000,0.000,0.000,65.000,28535.974,3931.358
0.417,26671820.247,2509700.878,15123.837,17090.000,0.000,0.000,37.000,26671.820,2509.701
0.012,3078027.212,116112.193,14040.582,2501.000,0.000,0.000,7.000,3078.027,116.112
0.099,5601244.559,610153.578,14653.689,22739.000,0.000,0.000,23.000,5601.245,610.154
0.055,4590699.421,332274.295,18433.370,14089.000,0.000,0.000,14.000,4590.699,332.274
0.755,37704491.014,1874618.394,9640.229,20359.000,0.000,0.000,44.000,37704.491,1874.618
0.645,43889417.631,2333441.721,19468.971,21012.000,0.000,0.000,39.000,43889.418,2333.442
0.715,35057925.350,2612563.101,13490.007,28414.000,0.000,0.000,45.000,35057.925,2612.563
0.465,30652564.135,1759806.779,16573.545,24798.000,0.000,0.000,39.000,30652.564,1759.807
1.167,51263799.923,3009741.563,19129.186,20586.000,0.000,0.000,67.000,51263.800,3009.742
0.322,23031066.719,1088952.546,14354.198,21000.000,0.000,0.000,25.000,23031.067,1088.953
0.369,25682757.623,1921899.366,14862.169,20747.000,0.000,0.000,29.000,25682.758,1921.899
0.733,43891876.075,2316276.511,13425.321,20356.000,0.000,0.000,36.000,43891.876,2316.277
0.177,22184025.996,693142.053,24688.770,19548.000,0.000,0.000,20.000,22184.026,693.142
0.072,4674695.464,334615.719,17531.738,19021.000,0.000,0.000,12.000,4674.695,334.616
0.063,5037960.480,282789.550,13840.242,24958.000,0.000,0.000,10.000,5037.960,282.790
0.215,52180181.783,1356116.038,40016.608,32268.000,0.000,0.000,20.000,52180.182,1356.116
0.213,24636072.646,976637.367,20817.058,21092.000,0.000,0.000,24.000,24636.073,976.637
0.299,20680243.672,1032574.288,17138.356,19566.000,0.000,0.000,18.000,20680.244,1032.574
0.383,20703969.164,1710098.631,17965.569,21126.000,0.000,0.000,42.000,20703.969,1710.099
0.099,9515347.459,580912.193,15519.988,20818.000,0.000,0.000,16.000,9515.347,580.912
0.655,42687461.506,1825214.081,15682.124,15596.000,0.000,0.000,35.000,42687.462,1825.214
0.362,35537857.087,2293624.150,16447.718,21031.000,0.000,0.000,24.000,35537.857,2293.624
0.216,12046571.990,1049128.116,8488.798,18526.000,0.000,0.000,13.000,12046.572,1049.128
0.168,11410301.543,923143.719,15360.453,20506.000,0.000,0.000,15.000,11410.302,923.144
0.063,4340193.670,304297.526,20623.751,21057.000,0.000,0.000,13.000,4340.194,304.298
1.010,65821984.223,3932955.418,14876.600,17202.000,0.000,0.000,34.000,65821.984,3932.955
1.235,88484972.245,4531951.938,25717.143,23038.000,0.000,0.000,81.000,88484.972,4531.952
0.201,10877170.000,1189765.784,11337.971,21058.000,0.000,0.000,21.000,10877.170,1189.766
0.022,4684862.154,423258.389,26804.510,48283.000,0.000,0.000,9.000,4684.862,423.258
0.015,3343514.123,230328.925,36269.021,32862.000,0.000,0.000,9.000,3343.514,230.329
0.194,20105098.960,1518761.476,23103.145,56148.000,0.000,0.000,38.000,20105.099,1518.761
0.030,1465024.785,112163.990,15069.287,13815.000,0.000,0.000,10.000,1465.025,112.164
0.058,3468120.455,275284.613,14616.444,11031.000,0.000,0.000,20.000,3468.120,275.285
0.433,55495769.801,2889331.908,27536.991,20275.000,0.000,0.000,39.000,55495.770,2889.332
0.004,265166.020,37314.028,8000.212,13154.000,0.000,0.000,3.000,265.166,37.314
0.002,238183.371,18581.048,7874.286,1264.000,0.000,0.000,6.000,238.183,18.581
0.047,4615590.009,427831.364,9251.819,16320.000,0.000,0.000,14.000,4615.590,427.831
0.020,3274473.786,172625.632,25574.733,19140.000,0.000,0.000,9.000,3274.474,172.626
0.046,2993663.580,442458.392,17093.548,61819.000,0.000,0.000,9.000,2993.664,442.458
0.073,19840943.858,731252.121,45510.679,47921.000,0.000,0.000,16.000,19840.944,731.252
0.103,7422057.058,343266.923,14847.418,17561.000,0.000,0.000,13.000,7422.057,343.267
0.101,6506138.849,509184.304,13694.096,19913.000,0.000,0.000,19.000,6506.139,509.184
0.276,16018318.576,1309641.512,17608.566,20242.000,0.000,0.000,28.000,16018.319,1309.642
0.038,1892124.568,397379.558,10039.081,21245.000,0.000,0.000,17.000,1892.125,397.380
0.097,12065781.824,1047854.835,24862.022,40967.000,0.000,0.000,16.000,12065.782,1047.855
0.076,7693975.374,568799.605,17627.362,43807.000,0.000,0.000,16.000,7693.975,568.800
0.198,11711256.625,1375982.610,17050.809,21037.000,0.000,0.000,26.000,11711.257,1375.983
0.111,5503599.020,2782778.873,11641.081,21033.000,0.000,0.000,20.000,5503.599,2782.779
0.058,7171426.866,503973.137,19614.394,21030.000,0.000,0.000,11.000,7171.427,503.973
1.453,72853052.358,6781265.590,18659.785,23850.000,0.000,0.000,96.000,72853.052,6781.266
0.429,23577630.862,1999093.941,12427.328,26192.000,0.000,0.000,31.000,23577.631,1999.094
0.183,10249126.422,1006796.733,13963.606,20944.000,0.000,0.000,26.000,10249.126,1006.797
0.289,26194043.812,2295628.391,14554.512,20879.000,0.000,0.000,28.000,26194.044,2295.628
0.338,11212771.179,872045.112,10284.152,12814.000,0.000,0.000,37.000,11212.771,872.045
0.914,73552020.335,4634075.061,21510.035,21183.000,0.000,0.000,60.000,73552.020,4634.075
0.382,22790232.354,1313471.546,20767.972,21172.000,0.000,0.000,29.000,22790.232,1313.472
0.352,34067906.717,5375041.649,17163.138,20660.000,0.000,0.000,24.000,34067.907,5375.042
0.162,11551832.722,535733.781,16749.843,20481.000,0.000,0.000,17.000,11551.833,535.734
0.028,1512271.184,71330.348,10221.545,9189.000,0.000,0.000,7.000,1512.271,71.330
0.368,25628681.265,1988095.852,18123.982,21069.000,0.000,0.000,30.000,25628.681,1988.096
0.638,34380721.155,1918536.696,15560.394,21108.000,0.000,0.000,35.000,34380.721,1918.537
0.064,4294214.928,343252.244,13034.709,21009.000,0.000,0.000,15.000,4294.215,343.252
0.006,250284.187,24905.763,11154.168,10689.000,0.000,0.000,5.000,250.284,24.906
0.207,13724634.042,1153605.846,17012.977,20886.000,0.000,0.000,23.000,13724.634,1153.606
0.019,1373414.264,255132.807,13375.561,51623.000,0.000,0.000,12.000,1373.414,255.133
0.017,434520.734,133199.783,11191.957,28560.000,0.000,0.000,10.000,434.521,133.200
0.187,16375545.296,1133156.504,25398.543,36693.000,0.000,0.000,25.000,16375.545,1133.157
0.111,7177179.399,1028935.412,14647.858,23975.000,0.000,0.000,22.000,7177.179,1028.935
0.006,81170.248,160987.640,4482.810,17248.000,0.000,0.000,6.000,81.170,160.988
0.055,3314699.201,931991.429,13869.172,47323.000,0.000,0.000,22.000,3314.699,931.991
0.004,178413.046,23694.680,14275.185,8272.000,0.000,0.000,4.000,178.413,23.695
0.198,7702933.815,1334546.004,10583.633,4026.000,0.000,0.000,12.000,7702.934,1334.546
0.288,23610443.891,3418116.851,13755.974,19887.000,0.000,0.000,24.000,23610.444,3418.117
0.042,1553751.864,168862.782,14799.822,20785.000,0.000,0.000,12.000,1553.752,168.863
0.202,12668469.985,646780.817,11293.683,14210.000,0.000,0.000,17.000,12668.470,646.781
0.400,20112624.841,1307284.488,14428.414,23197.000,0.000,0.000,32.000,20112.625,1307.284
0.163,10210565.970,502163.353,12201.037,21061.000,0.000,0.000,14.000,10210.566,502.163
0.122,14885415.049,646913.076,21446.009,20866.000,0.000,0.000,12.000,14885.415,646.913
0.021,368647.969,45657.585,5772.741,6212.000,0.000,0.000,7.000,368.648,45.658
0.143,12634247.906,758848.189,19852.551,20877.000,0.000,0.000,21.000,12634.248,758.848
0.522,57612351.153,4198027.562,28324.951,28527.000,0.000,0.000,64.000,57612.351,4198.028
0.003,68240.936,9115.867,4894.323,3803.000,0.000,0.000,5.000,68.241,9.116
0.093,5503953.778,260409.016,10999.754,12320.000,0.000,0.000,20.000,5503.954,260.409
0.589,36458158.253,1386720.558,12537.778,18572.000,0.000,0.000,24.000,36458.158,1386.721
1.481,83949299.539,3734787.727,19572.848,13574.000,0.000,0.000,22.000,83949.300,3734.788
0.766,29685514.568,2280248.593,11584.895,18840.000,0.000,0.000,42.000,29685.515,2280.249
0.350,21499404.141,11232297.818,10766.636,20148.000,0.000,0.000,34.000,21499.404,11232.298
0.376,32720797.417,1916627.693,13455.042,18610.000,0.000,0.000,26.000,32720.797,1916.628
0.069,4347215.721,226837.719,10714.428,8731.000,0.000,0.000,11.000,4347.216,226.838
0.109,10995120.283,692657.428,18087.672,24119.000,0.000,0.000,19.000,10995.120,692.657
0.298,21923150.337,1342749.430,16759.138,21026.000,0.000,0.000,36.000,21923.150,1342.749
0.047,10598901.701,645733.590,20626.722,25077.000,0.000,0.000,7.000,10598.902,645.734
0.068,9866444.621,548114.240,24741.279,47860.000,0.000,0.000,14.000,9866.445,548.114
0.025,1428865.669,361431.623,9463.572,19294.000,0.000,0.000,9.000,1428.866,361.432
0.081,4694707.315,184676.520,19958.210,21095.000,0.000,0.000,11.000,4694.707,184.677
0.479,29999519.725,2224409.776,17335.578,27744.000,0.000,0.000,33.000,29999.520,2224.410
0.112,4741276.611,257556.605,14295.928,20766.000,0.000,0.000,16.000,4741.277,257.557
0.082,4010588.955,420854.899,13315.849,17785.000,0.000,0.000,16.000,4010.589,420.855
0.205,26425910.192,1022906.596,27969.490,20836.000,0.000,0.000,27.000,26425.910,1022.907
0.326,41017713.965,1663358.577,25322.265,20770.000,0.000,0.000,27.000,41017.714,1663.359
0.131,7201337.394,501508.521,24510.831,33817.000,0.000,0.000,19.000,7201.337,501.509
0.388,32981322.573,1892552.083,28021.291,42891.000,0.000,0.000,42.000,32981.323,1892.552
0.908,82466852.587,4042593.260,34525.593,64102.000,0.000,0.000,82.000,82466.853,4042.593
0.297,11321658.776,800180.373,8657.686,15381.000,0.000,0.000,27.000,11321.659,800.180
0.436,29156760.050,1974299.106,14936.965,24706.000,0.000,0.000,40.000,29156.760,1974.299
